book_id,author,book_title,book_wiki_url,count,adaptations,isbn,oclc,valid_identifier,metadata_updated,number_of_pages,subject_places,subjects,publish_date,publish_places,goodreads,gc_title,gc_language_code,gc_average_rating,gc_format,gc_ratings_count,gc_text_reviews_count,title,gc_authors
b_0671027344_40813072,Stephen Chbosky,The Perks of Being a Wallflower,https://en.wikipedia.org/wiki/The_Perks_of_Being_a_Wallflower,0,[],0671027344,40813072,True,True,213.0,['Pittsburgh'],"['Young adult fiction', 'Bildungsroman', 'Epistolary fiction', 'Bildungsromans', 'Diary novels', 'Fiction', 'Juvenile works', 'Young adult works', 'Juvenile fiction', 'high school students', 'social conditions', 'teenagers', 'letters', 'diary fiction', 'adolescence', 'coming of age', 'fiction classics', 'literary fiction', 'introversion', 'sexuality', 'drug use', 'mental health', 'coming-of-age', 'music', 'infinite', 'abuse', 'repression', 'friendship', 'Protected DAISY', 'In library', 'Loss (Psychology)']",2002,"['New York, USA']",44696835,The Perks of Being a Wallflower,eng,4.20,Paperback,140,21,The Perks of Being a Wallflower,
b_9780394820378_576002319,Norton Juster,The Phantom Tollbooth,https://en.wikipedia.org/wiki/The_Phantom_Tollbooth,0,[],9780394820378,576002319,True,True,,"['Castle in the Air', 'Dictionopolis', 'Digitopolis', 'Doldrums', 'Mountains of Ignorance', 'Lands Beyond', 'Kingdom of Wisdom', 'Expectations', 'Word Market']","['letters', 'numbers', 'orchestras', ""children's literature"", 'adventure', 'Creativity and Imagination', 'Boredom', 'Magic and Supernatural', 'Discovery and Learning', 'American Fantasy fiction', ""Children's stories, American"", 'Fantasy', 'Ficción juvenil', 'Fiction', 'Imaginación', 'Imagination', 'Language and languages', 'Lenguaje y lenguas', 'Novela fantástica', ""children's fantasy"", 'puns', 'tollbooths', 'Puns and punning', 'In library', 'Fantasy fiction', 'Accessible book', 'Protected DAISY', 'Large type books', 'Juvenile fiction', 'Imagination in children', 'Criticism and interpretation']",1989,"['New York, USA']",46011367,The Phantom Tollbooth,eng,4.21,Paperback,0,0,The Phantom Tollbooth,
b__15698188,,The Phantom of the Opera,https://en.wikipedia.org/wiki/The Phantom of the Opera,1,['The Phantom of the Opera'],,15698188,True,False,,,,,,,,,,,,,,
b__15698188,Gaston Leroux,The Phantom of the Opera,https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera,0,[],,15698188,True,False,,,,,,,,,,,,,,
b__53071567,Oscar Wilde,The Picture of Dorian Gray,https://en.wikipedia.org/wiki/The_Picture_of_Dorian_Gray,0,[],,53071567,True,False,,,,,,,,,,,,,,
b_0297848852_59264433,Gideon Defoe,The Pirates! In an Adventure with Scientists,https://en.wikipedia.org/wiki/The_Pirates!_In_an_Adventure_with_Scientists,0,[],0297848852,59264433,True,False,,,,,,,,,,,,,,
b_9780395389492_12162097,Chris Van Allsburg,The Polar Express,https://en.wikipedia.org/wiki/The_Polar_Express,0,[],9780395389492,12162097,True,True,,"['North Pole', 'Polo Norte']","['Navidad', 'Spanish language books', 'Accessible book', 'Juvenile fiction', 'Protected DAISY', 'Fiction', 'Spanish language materials', 'Ficción juvenil', 'Caldecott Medal', 'Bilingual', 'Spanish language -- Readers', 'North Pole', 'Juvenile literature', 'Christmas', 'Santa Claus', 'Internet Archive Wishlist', 'Christmas stories', 'Voyages and travels', 'Passenger trains', 'Belief and doubt', 'Children', 'Blind', 'Books and reading']",1985,,,,,,,,,The Polar Express,
b__646962610,Paul Gallico,The Poseidon Adventure (novel),https://en.wikipedia.org/wiki/The_Poseidon_Adventure_(novel),0,[],,646962610,True,False,,,,,,,,,,,,,,
b_0553051075_12215763,David Brin,The Postman,https://en.wikipedia.org/wiki/The_Postman,0,[],0553051075,12215763,True,True,294.0,,"['OverDrive', 'Fiction', 'Science Fiction', 'In library', 'Survival', 'Nuclear warfare', 'Protected DAISY', 'Accessible book', 'Long Now Manual for Civilizati']",1985,"['Toronto', 'New York']",939934,The Postman,eng,3.88,Hardcover,92,14,The postman,
b_9780679723257_,James M. Cain,The Postman Always Rings Twice (novel),https://en.wikipedia.org/wiki/The_Postman_Always_Rings_Twice_(novel),0,[],9780679723257,,True,True,116.0,['California'],"['Accessible book', 'Adultery', 'Adultery in fiction', 'American Detective and mystery', 'American Noir fiction', 'American Psychological fiction', 'Fiction', 'Married women', 'Married women in fiction', 'Murderers', 'Murderers in fiction', 'Protected DAISY', 'Triangles (Interpersonal relat', 'In library']",1992,['New York'],591352,The Postman Always Rings Twice,eng,3.80,Paperback,1362,204,The postman always rings twice,
b_0141304898_59213894,Bryce Courtenay,The Power of One (novel),https://en.wikipedia.org/wiki/The_Power_of_One_(novel),0,[],0141304898,59213894,True,True,360.0,,,"August 2, 1999",,416479,The Power Of One (Puffin Young Readers),en-GB,4.35,Paperback,155,9,The Power of One,
b_0395353009_,Pat Conroy,The Prince of Tides (novel),https://en.wikipedia.org/wiki/The_Prince_of_Tides_(novel),0,[],0395353009,,True,True,567.0,,"['Protected DAISY', 'Accessible book', 'Brothers and sisters', 'Fiction']",1986,"['Boston, MA']",,,,,,,,Prince of tides,
b_0345418263_53223777,William Goldman,The Princess Bride (novel),https://en.wikipedia.org/wiki/The_Princess_Bride_(novel),0,[],0345418263,53223777,True,True,429.0,,"['Castles', 'Fiction', 'Princesses', 'Good and evil', 'Princes']",2003,['New York'],21787,The Princess Bride,eng,4.26,,676747,13338,The princess bride,
b_0345418263_53223777,William Goldman,The Princess Bride_(novel),https://en.wikipedia.org/wiki/The Princess Bride_(novel),1,['The Princess Bride'],0345418263,53223777,True,True,429.0,,"['Castles', 'Fiction', 'Princesses', 'Good and evil', 'Princes']",2003,['New York'],21787,The Princess Bride,eng,4.26,,676747,13338,The princess bride,
b_0060292105_47228587,Meg Cabot,The Princess Diaries_(novel),https://en.wikipedia.org/wiki/The Princess Diaries_(novel),1,['The Princess Diaries'],0060292105,47228587,True,True,238.0,['New York (N.Y.)'],"['In library', 'Diaries', 'Juvenile fiction', 'Protected DAISY', 'Fiction', 'Fathers and daughters', 'OverDrive', 'Princesses', 'Large type books', 'Accessible book', 'Identity', 'Identity (Psychology)']",2000,['New York'],1567356,"The Princess Diaries (The Princess Diaries, #1)",,3.78,Hardcover,54,11,The princess diaries,
b__41674245,Anthony Hope,The Prisoner of Zenda,https://en.wikipedia.org/wiki/The_Prisoner_of_Zenda,0,[],,41674245,True,False,,,,,,,,,,,,,,
b_9780394558233_,Anne Rice,The Queen of the Damned,https://en.wikipedia.org/wiki/The_Queen_of_the_Damned,0,[],9780394558233,,True,True,448.0,"['New Orleans', 'France', 'San Francisco', 'Greece', 'Sonoma', 'Eden', 'Night Island', 'Florida', 'London', 'Kemet', 'Egypt']","['Fiction', 'Vampires', 'Horror tales', 'Accessible book', 'Protected DAISY', 'In library', 'Internet Archive Wishlist', 'horror', 'rock music', 'spirits', 'New World Order', 'Lestat (Fictitious character)']",1988,['New York'],333715,"The Queen of the Damned (The Vampire Chronicles, #3)",eng,3.88,Hardcover,1103,68,The queen of the damned,
b_0385424736_31969873,John Grisham,The Rainmaker (John Grisham),https://en.wikipedia.org/wiki/The_Rainmaker_(John_Grisham),0,[],0385424736,31969873,True,True,443.0,"['Memphis (Tenn.)', 'United States']","['Fiction', 'Insurance crimes', 'Insurance crimes in fiction', 'Leukemia in fiction', 'Insurance companies in fiction', 'Leukemia', 'Legal stories', 'Insurance companies', 'Poor families', 'Patients', 'Law students', 'Poor families in fiction', 'Lawyers', 'Law students in fiction', 'Lawyers in fiction', 'Ficción', 'Cuentos jurídicos', 'Malpractice insurance in ficti', 'Insurance claims', 'Dutch fiction', 'Insurance claims in fiction', 'Malpractice Insurance', 'Accessible book', 'Protected DAISY', 'OverDrive', 'Thriller', 'Suspense', 'In library', 'Popular Print Disabled Books', 'Versicherungsleistung', 'Versicherungsbetrieb', 'Nichterfüllung', 'Mystery and detective stories', 'Insurance fraud', 'Umschulungswerkstätten für Sie', 'Memphis (Tenn.)']",1995,['New York'],976017,The Rainmaker,eng,3.93,Hardcover,760,64,The rainmaker,
b_0385424736_31969873,John Grisham,The Rainmaker_(novel),https://en.wikipedia.org/wiki/The Rainmaker_(novel),1,['The Rainmaker'],0385424736,31969873,True,True,443.0,"['Memphis (Tenn.)', 'United States']","['Fiction', 'Insurance crimes', 'Insurance crimes in fiction', 'Leukemia in fiction', 'Insurance companies in fiction', 'Leukemia', 'Legal stories', 'Insurance companies', 'Poor families', 'Patients', 'Law students', 'Poor families in fiction', 'Lawyers', 'Law students in fiction', 'Lawyers in fiction', 'Ficción', 'Cuentos jurídicos', 'Malpractice insurance in ficti', 'Insurance claims', 'Dutch fiction', 'Insurance claims in fiction', 'Malpractice Insurance', 'Accessible book', 'Protected DAISY', 'OverDrive', 'Thriller', 'Suspense', 'In library', 'Popular Print Disabled Books', 'Versicherungsleistung', 'Versicherungsbetrieb', 'Nichterfüllung', 'Mystery and detective stories', 'Insurance fraud', 'Umschulungswerkstätten für Sie', 'Memphis (Tenn.)']",1995,['New York'],976017,The Rainmaker,eng,3.93,Hardcover,760,64,The rainmaker,
b_1400034205_53054407,W. Somerset Maugham,The Razor's Edge,https://en.wikipedia.org/wiki/The_Razor%27s_Edge,0,[],1400034205,53054407,True,True,320.0,"['Paris', 'France', 'India']","['Accessible book', 'Protected DAISY', 'Lending library', 'World War, 1914-1918', 'Fiction', 'Veterans', 'Upper class', 'In library', 'Travel', 'Americans', 'World War (1914-1918) fast (OC', 'Yoga', 'Orientalism', 'Medicine in Literature', 'Voyages and travels', 'Nineteen twenties', 'Spiritual biography']","September 9, 2003",,31196,The Razor's Edge,eng,4.19,Paperback,28493,2076,The Razor's Edge,
b_0375707972_370051270,,The Reader,https://en.wikipedia.org/wiki/The Reader,1,['The Reader'],0375707972,370051270,True,True,224.0,,['In library'],"March 7, 1999",,5194,The Reader,eng,3.75,Paperback,3504,405,The Reader (Oprah's Book Club),"OrderedDict([('author', [OrderedDict([('id', '2894'), ('name', 'Bernhard Schlink'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1289574162p5/2894.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1289574162p2/2894.jpg')])), ('link', 'https://www.goodreads.com/author/show/2894.Bernhard_Schlink'), ('average_rating', '3.72'), ('ratings_count', '169225'), ('text_reviews_count', '10845')]), OrderedDict([('id', '58512'), ('name', 'Carol Brown Janeway'), ('role', 'translator'), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/f_200x266-3061b784cc8e7f021c6430c9aba94587.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/f_50x66-6a03a5c12233c941481992b82eea8d23.png')])), ('link', 'https://www.goodreads.com/author/show/58512.Carol_Brown_Janeway'), ('average_rating', '3.74'), ('ratings_count', '151164'), ('text_reviews_count', '9286')])])])"
b_0375707972_370051270,Bernhard Schlink,The Reader,https://en.wikipedia.org/wiki/The_Reader,0,[],0375707972,370051270,True,True,224.0,,['In library'],"March 7, 1999",,5194,The Reader,eng,3.75,Paperback,3504,405,The Reader (Oprah's Book Club),"OrderedDict([('author', [OrderedDict([('id', '2894'), ('name', 'Bernhard Schlink'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1289574162p5/2894.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1289574162p2/2894.jpg')])), ('link', 'https://www.goodreads.com/author/show/2894.Bernhard_Schlink'), ('average_rating', '3.72'), ('ratings_count', '169225'), ('text_reviews_count', '10845')]), OrderedDict([('id', '58512'), ('name', 'Carol Brown Janeway'), ('role', 'translator'), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/f_200x266-3061b784cc8e7f021c6430c9aba94587.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/f_50x66-6a03a5c12233c941481992b82eea8d23.png')])), ('link', 'https://www.goodreads.com/author/show/58512.Carol_Brown_Janeway'), ('average_rating', '3.74'), ('ratings_count', '151164'), ('text_reviews_count', '9286')])])])"
b_9780571153107_59165609,Kazuo Ishiguro,The Remains of the Day,https://en.wikipedia.org/wiki/The_Remains_of_the_Day,0,[],9780571153107,59165609,True,True,245.0,['England'],"['Man Booker Prize Winner', 'award:man_booker_prize=1989', 'In library', 'Literature', 'Accessible book', 'Household employees', 'Butlers', 'Country homes', 'OverDrive', 'Domestics', 'Protected DAISY', 'Fiction', 'Internet Archive Wishlist', 'Country homes -- Fiction', 'Man-woman relationships', 'History']",1989,['London'],1031364,The Remains of the Day,en-US,4.12,,311,41,The remains of the day,
b__933993,,The Return of the King,https://en.wikipedia.org/wiki/The Return of the King,1,['The Lord of the Rings: The Return of the King'],,933993,True,False,,,,,,,,,,,,,,
b__933993,J. R. R. Tolkien,The Return of the King,https://en.wikipedia.org/wiki/The_Return_of_the_King,0,[],,933993,True,False,,,,,,,,,,,,,,
b__3569143,Erskine Childers (author),The Riddle of the Sands,https://en.wikipedia.org/wiki/The_Riddle_of_the_Sands,0,[],,3569143,True,False,,,,,,,,,,,,,,
b_0307265439_70630525,Cormac McCarthy,The Road,https://en.wikipedia.org/wiki/The Road,1,['The Road'],0307265439,70630525,True,True,241.0,"['United States', 'the South', 'Appalachia']","['post-apocalyptic fiction', 'extinction event', 'In library', 'Popular Print Disabled Books', 'Open Library Staff Picks', 'Fathers and sons', 'Survival skills', 'Regression (Civilization)', 'Voyages and travels', 'Protected DAISY', 'Fiction', 'literary fiction', 'Robinsonades', 'Apocalyptic fiction', 'Novels', 'Apocalypse', 'Dystopia', 'Internet Archive Wishlist', 'Long Now Manual for Civilizati', 'Description and travel', 'Survival', 'Father-son relationship', 'Road fiction', 'Fathers and sons--Fiction', 'Voyages and travels--Fiction', 'Regression (Civilization)--Fic']",2006,"['New York, USA']",6288,The Road,eng,3.96,Hardcover,580384,33502,The Road,
b_0307265439_70630525,Cormac McCarthy,The Road,https://en.wikipedia.org/wiki/The_Road,0,[],0307265439,70630525,True,True,241.0,"['United States', 'the South', 'Appalachia']","['post-apocalyptic fiction', 'extinction event', 'In library', 'Popular Print Disabled Books', 'Open Library Staff Picks', 'Fathers and sons', 'Survival skills', 'Regression (Civilization)', 'Voyages and travels', 'Protected DAISY', 'Fiction', 'literary fiction', 'Robinsonades', 'Apocalyptic fiction', 'Novels', 'Apocalypse', 'Dystopia', 'Internet Archive Wishlist', 'Long Now Manual for Civilizati', 'Description and travel', 'Survival', 'Father-son relationship', 'Road fiction', 'Fathers and sons--Fiction', 'Voyages and travels--Fiction', 'Regression (Civilization)--Fic']",2006,"['New York, USA']",6288,The Road,eng,3.96,Hardcover,580384,33502,The Road,
b__909194,Erich Maria Remarque,The Road Back,https://en.wikipedia.org/wiki/The_Road_Back,0,[],,909194,True,True,343.0,,"['World War, 1914-1918', 'Fiction', 'Accessible book', 'Protected DAISY', 'In library']",1931,['Boston'],,,,,,,,The road back,
b_9780671622343_16082603,Bret Easton Ellis,The Rules of Attraction,https://en.wikipedia.org/wiki/The_Rules_of_Attraction,0,[],9780671622343,16082603,True,True,283.0,['New Hampshire'],"['Fiction', 'College students', 'Étudiants', 'Romans, nouvelles', 'Protected DAISY', 'In library', 'Triangles (Interpersonal relat']",1987,['New York'],51363,The Rules of Attraction,eng,3.68,Hardcover,167,23,The rules of attraction,
b_0385472943_34208175,John Grisham,The Runaway Jury,https://en.wikipedia.org/wiki/The_Runaway_Jury,0,[],0385472943,34208175,True,True,371.0,,"['Trials (Product liability)', 'Jury', 'Fiction', 'In library', 'Protected DAISY']",1996,"['New York, [N.Y.]']",,,,,,,,The runaway jury,
b_0340505737_19271245,John le Carré,The Russia House,https://en.wikipedia.org/wiki/The_Russia_House,0,[],0340505737,19271245,True,True,344.0,"['Moscow (Russia)', 'Russia', 'Soviet Union']","['Fiction', 'Intelligence officers', 'British', 'Physicists', 'Publishers and publishing', 'Espionage', 'Perestroĭka', 'Detective and mystery stories', 'Spy stories', 'Accessible book', 'Protected DAISY', 'In library', 'Spies', 'Large type books']",1989,['London'],6704460,The Russia House,eng,3.91,Hardcover,26,4,The Russia house,
b__29389499,Yukio Mishima,The Sailor Who Fell from Grace with the Sea,https://en.wikipedia.org/wiki/The_Sailor_Who_Fell_from_Grace_with_the_Sea,0,[],,29389499,True,False,,,,,,,,,,,,,,
b_9780385738750_502029786,,The Scorch Trials,https://en.wikipedia.org/wiki/The Scorch Trials,1,['Maze Runner: The Scorch Trials'],9780385738750,502029786,True,True,,,"['Science fiction', 'Survival', 'Fiction']",2010,['New York'],,,,,,,,The Scorch Trials,
b_0689862202_52814814,Robert C. O'Brien,The Secret of NIMH_(novel),https://en.wikipedia.org/wiki/The Secret of NIMH_(novel),1,['The Secret of NIMH'],0689862202,52814814,True,True,240.0,,,"May 1, 2003",,9822,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",,4.14,Paperback,149299,2462,Mrs. Frisby and the Rats of Nimh/Newbery Summer,
b_0525200150_,Nicholas Meyer,The Seven-Per-Cent Solution,https://en.wikipedia.org/wiki/The_Seven-Per-Cent_Solution,0,[],0525200150,,True,True,253.0,,"['Sherlock Holmes (Fictitious ch', 'In library', 'John H. Watson (Fictitious cha', 'Fiction']",1974,['New York'],994919,"The Seven-Per-Cent Solution: Being a Reprint from the Reminiscences of John H. Watson, M.D.",eng,4.14,Hardcover,95,16,The seven-per-cent solution,
b_0575033754_59194695,Dick King-Smith,The Sheep-Pig,https://en.wikipedia.org/wiki/The_Sheep-Pig,0,[],0575033754,59194695,True,True,118.0,['Great Britain'],"['Fiction', 'Pigs', 'Domestic animals', 'History', 'Sheepherding', 'Protected DAISY', 'Juvenile fiction', 'Death', 'Grandmothers', 'In library', ""Children's stories, English"", 'Swine']",1984,['London'],3724073,The Sheep-Pig,,4.07,Unknown Binding,1,0,The sheep-pig,
b_9780385121675_,Stephen King,The Shining (novel),https://en.wikipedia.org/wiki/The_Shining_(novel),0,[],9780385121675,,True,True,447.0,,"['In library', 'Popular Print Disabled Books', 'Hotelkeepers', 'Fiction', 'Films', 'OverDrive', 'TV Movies', 'Motion Pictures', 'Families', 'Large type books', 'Thriller', 'Television', 'Fiction in English', 'Adapted for Television', 'Open Library Staff Picks', 'Movies', 'Family in fiction', 'Hotelkeepers in fiction', 'Family', 'Families in fiction', 'Accessible Book', 'Suspense', 'Protected DAISY', 'Internet Archive Wishlist', 'Demonology', 'Authors']",1977,"['Garden City, N.Y']",11588,"The Shining (The Shining, #1)",eng,4.21,Paperback,918040,13598,The shining,
b_9780385121675_,Stephen King,The Shining_(novel),https://en.wikipedia.org/wiki/The Shining_(novel),1,['The Shining'],9780385121675,,True,True,447.0,,"['In library', 'Popular Print Disabled Books', 'Hotelkeepers', 'Fiction', 'Films', 'OverDrive', 'TV Movies', 'Motion Pictures', 'Families', 'Large type books', 'Thriller', 'Television', 'Fiction in English', 'Adapted for Television', 'Open Library Staff Picks', 'Movies', 'Family in fiction', 'Hotelkeepers in fiction', 'Family', 'Families in fiction', 'Accessible Book', 'Suspense', 'Protected DAISY', 'Internet Archive Wishlist', 'Demonology', 'Authors']",1977,"['Garden City, N.Y']",11588,"The Shining (The Shining, #1)",eng,4.21,Paperback,918040,13598,The shining,
b_068419337_26502801,Annie Proulx,The Shipping News,https://en.wikipedia.org/wiki/The_Shipping_News,0,[],068419337,26502801,True,False,,,,,,,,,,,,,,
b_9780857681195_682893422,Gordon Williams (writer),The Siege of Trencher's Farm,https://en.wikipedia.org/wiki/The_Siege_of_Trencher%27s_Farm,0,[],9780857681195,682893422,True,True,,,"['Sexual harassment of women', 'Rural conditions', 'Married people', 'Americans', 'Fiction']",2011,,,,,,,,,The Siege of Trencher's Farm,
b_0312022824_18049053,Thomas  Harris,The Silence of the Lambs (novel),https://en.wikipedia.org/wiki/The_Silence_of_the_Lambs_(novel),0,[],0312022824,18049053,True,True,338.0,"['United States', 'Quantico', 'Maryland', 'Kansas City', 'West Virginia', 'Smithsonian Institution', 'Tennessee']","['lambs', 'black witch moth', 'autopsy', 'pupa', 'offender profiling', 'forensic psychiatry', 'Federal Bureau of Investigatio', 'Fiction', 'Government investigators', 'Psychology', 'Serial murderers', 'Serial murders', 'Protected DAISY', 'Accessible book', 'In library', 'Detective and mystery stories', 'Hannibal Lecter (Fictitious ch']",1988,"['New York, USA']",23808,The Silence of the Lambs,,4.18,Hardcover,1159,77,The Silence of the Lambs,
b_0312022824_18049053,Thomas  Harris,The Silence of the Lambs_(novel),https://en.wikipedia.org/wiki/The Silence of the Lambs_(novel),1,['The Silence of the Lambs'],0312022824,18049053,True,True,338.0,"['United States', 'Quantico', 'Maryland', 'Kansas City', 'West Virginia', 'Smithsonian Institution', 'Tennessee']","['lambs', 'black witch moth', 'autopsy', 'pupa', 'offender profiling', 'forensic psychiatry', 'Federal Bureau of Investigatio', 'Fiction', 'Government investigators', 'Psychology', 'Serial murderers', 'Serial murders', 'Protected DAISY', 'Accessible book', 'In library', 'Detective and mystery stories', 'Hannibal Lecter (Fictitious ch']",1988,"['New York, USA']",23808,The Silence of the Lambs,,4.18,Hardcover,1159,77,The Silence of the Lambs,
b_9780006716815_1304139,C.S. Lewis,The Silver Chair,https://en.wikipedia.org/wiki/The Silver Chair,1,['The Chronicles of Narnia: The Silver Chair'],9780006716815,1304139,True,True,192.0,,['In library'],"October 2, 2000",,121769,The Silver Chair (The Chronicles of Narnia #4),eng,3.96,Paperback,164,11,The Silver Chair (Chronicles of Narnia),
b_0385729332_47923895,Ann Brashares,The Sisterhood of the Traveling Pants (novel),https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_(novel),0,[],0385729332,47923895,True,True,294.0,,"['Accessible book', 'Best friends', 'Conduct of life', 'Fiction', 'Friendship', 'Jeans (Clothing)', 'Juvenile fiction', 'OverDrive', 'Pants', 'Protected DAISY']",2001,['New York'],452306,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",eng,3.78,Hardcover,568440,5929,The sisterhood of the traveling pants,
b__470409,Dr. Seuss,The Sneetches and Other Stories,https://en.wikipedia.org/wiki/The_Sneetches_and_Other_Stories,0,[],,470409,True,False,,,,,,,,,,,,,,
b_0241100046_788883530,Raymond Briggs,The Snowman,https://en.wikipedia.org/wiki/The_Snowman,0,[],0241100046,788883530,True,True,32.0,,"['Picture books', 'Stories without words', 'Juvenile fiction', 'Fiction', 'Snowmen', 'Dreams', 'Cartoons and comics', 'Protected DAISY', 'Accessible book', 'In library', 'Toy and movable books', 'Readers', 'Miniature books', 'Specimens', 'Problems, exercises', 'Vocabulary', 'Juvenile literature', 'Study and teaching', 'Picture books for children', 'English language', 'Study and teaching (Primary)', 'Welsh language']",1978,['London'],3918332,The Snowman,,4.28,Hardcover,9,1,The snowman,
b__21525355,William Faulkner,The Sound and the Fury,https://en.wikipedia.org/wiki/The_Sound_and_the_Fury,0,[],,21525355,True,False,,,,,,,,,,,,,,
b_0394400933_,Colin Wilson,The Space Vampires,https://en.wikipedia.org/wiki/The_Space_Vampires,0,[],0394400933,,True,True,214.0,,"['Internet Archive Wishlist', 'Protected DAISY', 'Fiction in English', 'Vampires', 'Fiction']",1976,['New York'],941508,The Space Vampires,eng,3.33,Hardcover,29,8,The space vampires,
b_0450011089_,A. J. Cronin,The Spanish Gardener,https://en.wikipedia.org/wiki/The_Spanish_Gardener,0,[],0450011089,,True,True,173.0,['Spain'],"['Fiction', 'Gardeners', 'Spain in fiction', 'Gardeners in fiction', 'Jealousy in men in fiction', 'Fathers and sons in fiction', 'Father and child in fiction', 'Fathers and sons', 'Jealousy in men', 'Father and child', 'Boys and men', 'Boys and men in fiction']",1972,['London'],6313396,,,,,,,The Spanish gardener,
b__491599651,Sam Greenlee,The Spook Who Sat by the Door (novel),https://en.wikipedia.org/wiki/The_Spook_Who_Sat_by_the_Door_(novel),0,[],,491599651,True,False,,,,,,,,,,,,,,
b_0330201077_,John le Carré,The Spy Who Came in from the Cold,https://en.wikipedia.org/wiki/The_Spy_Who_Came_in_from_the_Cold,0,[],0330201077,,True,False,,,,,,,,,,,,,,
b_9780385121682_,Stephen King,The Stand,https://en.wikipedia.org/wiki/The_Stand,0,[],9780385121682,,True,True,823.0,"['Boulder', 'Las Vegas', ""Hapscomb's Texaco"", 'US 93', 'Arnette', 'Houston', 'Soviet Union', 'China', 'Hemingford Home', 'Nebraska', 'Colorado', 'Free Zone']","['nuclear weapons', 'cordon sanitaire', 'index cases', 'martial law', 'post-apocalyptic', 'influenza', 'pandemic', 'End of the World', 'survival', 'plague', 'horror tales', 'epidemics', 'Internet Archive Wishlist', 'In library', 'Fiction in English', 'Accessible book', 'Biological warfare', 'Fiction', 'Science Fiction', 'OverDrive', 'Virus diseases', 'Protected DAISY', 'Research', 'Thriller', 'Good and evil']",1978,"['Garden City, N.Y']",1360681,The Stand,eng,4.34,Hardcover,1060,108,The stand,
b_0394481992_303634,Ira Levin,The Stepford Wives,https://en.wikipedia.org/wiki/The Stepford Wives,1,['The Stepford Wives'],0394481992,303634,True,True,145.0,"['Connecticut', 'U.S.A.', 'Fairfield County', 'Stepford', 'New York City']","['conspiracy', 'photographers', 'satire', 'thriller', 'horror fiction', 'In library', 'Married women', 'Accessible book', 'Protected DAISY', 'Robots', 'Fiction', 'Science fiction', 'Female friendship', 'Large type books']",1972,['New York'],1122715,The Stepford Wives,en-US,3.75,Unknown Binding,667,96,The Stepford wives,
b_0394481992_303634,Ira Levin,The Stepford Wives,https://en.wikipedia.org/wiki/The_Stepford_Wives,0,[],0394481992,303634,True,True,145.0,"['Connecticut', 'U.S.A.', 'Fairfield County', 'Stepford', 'New York City']","['conspiracy', 'photographers', 'satire', 'thriller', 'horror fiction', 'In library', 'Married women', 'Accessible book', 'Protected DAISY', 'Robots', 'Fiction', 'Science fiction', 'Female friendship', 'Large type books']",1972,['New York'],1122715,The Stepford Wives,en-US,3.75,Unknown Binding,667,96,The Stepford wives,
b_0440225701_,John Grisham,The Street Lawyer,https://en.wikipedia.org/wiki/The_Street_Lawyer,0,[],0440225701,,True,True,,['Washington (D.C.)'],"['Fiction', 'Legal stories', 'Lawyers', 'Accessible book', 'Protected DAISY', 'OverDrive', 'Literature', 'Mystery', 'In library', 'Popular Print Disabled Books', 'Washington (D.C.)', 'Washington (D.C.) -- Fiction', 'Homeless persons']",,"['New York : Island Books, 1999,']",87964,The Street Lawyer,,3.83,Mass Market Paperback,976,89,THE STREET LAWYER.,
b_0395185130_000763716,James Marshall (author),The Stupids,https://en.wikipedia.org/wiki/The_Stupids,0,[],0395185130,000763716,True,True,30.0,,"['Humorous stories', ""Children's stories"", 'In library', 'Protected DAISY']",1974,['Boston'],,,,,,,,The Stupids step out,
b_0399136150_,Tom Clancy,The Sum of All Fears,https://en.wikipedia.org/wiki/The_Sum_of_All_Fears,0,[],0399136150,,True,True,798.0,"['Middle East', 'United States']","['In library', 'Popular Print Disabled Books', 'Spies', 'Open Library Staff Picks', 'Accessible book', 'Nuclear warfare', 'Intelligence service', 'Jack Ryan (Fictitious characte', 'OverDrive', 'Protected DAISY', 'Terrorism', 'Fiction', 'Spy stories', 'Ryan, Jack (Fictitious charact', 'Intelligence service -- United']",1991,['New York'],957388,"The Sum of All Fears (Jack Ryan, #6)",eng,4.01,Hardcover,775,51,The Sum of all Fears,
